site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
AREQ 02NOV08 2002.8528 52586 1191 5  -71.5    769  0.238320  -1821157 -0.853182  2491 -2.104153  0.0610 0.001120 0.001009 0.004730 -0.039242 -0.061982  0.124939 -16.4655169589  -71.4927962508  2488.89585
AREQ 02NOV09 2002.8556 52587 1191 6  -71.5    769  0.234281  -1821157 -0.854830  2491 -2.092392  0.0610 0.001105 0.001029 0.004901 -0.023204 -0.000111  0.119032 -16.4655169738  -71.4927962887  2488.90761
AREQ 02NOV10 2002.8583 52588 1192 0  -71.5    769  0.235240  -1821157 -0.852434  2491 -2.092461  0.0610 0.000992 0.000897 0.004225  0.028112  0.007196  0.079149 -16.4655169521  -71.4927962797  2488.90754
AREQ 02NOV11 2002.8611 52589 1192 1  -71.5    769  0.233039  -1821157 -0.852409  2491 -2.090995  0.0610 0.001024 0.000904 0.004234  0.036820  0.020440  0.064334 -16.4655169519  -71.4927963003  2488.90901
AREQ 02NOV12 2002.8638 52590 1192 2  -71.5    769  0.231774  -1821157 -0.851709  2491 -2.096246  0.0610 0.000995 0.000894 0.004182  0.024121  0.025758  0.060977 -16.4655169456  -71.4927963121  2488.90375
AREQ 02NOV13 2002.8665 52591 1192 3  -71.5    769  0.233938  -1821157 -0.853448  2491 -2.095749  0.0610 0.000975 0.000890 0.004150  0.055482  0.009077  0.063654 -16.4655169613  -71.4927962919  2488.90425
AREQ 02NOV14 2002.8693 52592 1192 4  -71.5    769  0.235008  -1821157 -0.855165  2491 -2.084482  0.0610 0.001051 0.000978 0.004540 -0.021703 -0.035941  0.132293 -16.4655169768  -71.4927962818  2488.91552
AREQ 02NOV15 2002.8720 52593 1192 5  -71.5    769  0.235289  -1821157 -0.853891  2491 -2.085068  0.0610 0.001040 0.000957 0.004563  0.006326 -0.021337  0.175420 -16.4655169653  -71.4927962792  2488.91493
AREQ 02NOV16 2002.8747 52594 1192 6  -71.5    769  0.236147  -1821157 -0.853647  2491 -2.090497  0.0610 0.001043 0.000965 0.004507 -0.028750 -0.000542  0.120304 -16.4655169631  -71.4927962712  2488.90950
AREQ 02NOV17 2002.8775 52595 1193 0  -71.5    769  0.234445  -1821157 -0.851742  2491 -2.087811  0.0610 0.001134 0.000989 0.004788  0.002476  0.041553  0.132830 -16.4655169459  -71.4927962871  2488.91219
AREQ 02NOV18 2002.8802 52596 1193 1  -71.5    769  0.238446  -1821157 -0.853640  2491 -2.091810  0.0610 0.000998 0.000922 0.004303  0.036883  0.007433  0.135460 -16.4655169630  -71.4927962497  2488.90819
AREQ 02NOV19 2002.8830 52597 1193 2  -71.5    769  0.238775  -1821157 -0.853120  2491 -2.088580  0.0610 0.001018 0.000908 0.004287  0.011956 -0.013153  0.117258 -16.4655169583  -71.4927962466  2488.91142
AREQ 02NOV20 2002.8857 52598 1193 3  -71.5    769  0.233645  -1821157 -0.853127  2491 -2.087298  0.0610 0.001027 0.000927 0.004275  0.009501 -0.027890  0.087465 -16.4655169584  -71.4927962946  2488.91270
AREQ 02NOV21 2002.8884 52599 1193 4  -71.5    769  0.235559  -1821157 -0.852731  2491 -2.087043  0.0610 0.000969 0.000868 0.004085  0.060215  0.015008  0.092788 -16.4655169548  -71.4927962767  2488.91296
AREQ 02NOV22 2002.8912 52600 1193 5  -71.5    769  0.234524  -1821157 -0.849508  2491 -2.098789  0.0610 0.001032 0.000937 0.004326  0.016315 -0.008729  0.123266 -16.4655169257  -71.4927962864  2488.90121
AREQ 02NOV23 2002.8939 52601 1193 6  -71.5    769  0.234573  -1821157 -0.852757  2491 -2.098036  0.0610 0.001010 0.000883 0.004190  0.052498 -0.004155  0.135651 -16.4655169550  -71.4927962859  2488.90196
AREQ 02NOV24 2002.8966 52602 1194 0  -71.5    769  0.233832  -1821157 -0.849700  2491 -2.094981  0.0610 0.001017 0.000890 0.004142  0.021884  0.005895  0.081138 -16.4655169274  -71.4927962929  2488.90502
AREQ 02NOV25 2002.8994 52603 1194 1  -71.5    769  0.234773  -1821157 -0.852214  2491 -2.089715  0.0610 0.001009 0.000898 0.004208  0.039043  0.024874  0.071677 -16.4655169501  -71.4927962841  2488.91029
AREQ 02NOV26 2002.9021 52604 1194 2  -71.5    769  0.235078  -1821157 -0.854639  2491 -2.081377  0.0610 0.001040 0.000925 0.004259  0.060066  0.049997  0.094755 -16.4655169720  -71.4927962812  2488.91862
AREQ 02NOV27 2002.9049 52605 1194 3  -71.5    769  0.233524  -1821157 -0.852289  2491 -2.089823  0.0610 0.000977 0.000909 0.004222  0.048228  0.024951  0.118028 -16.4655169508  -71.4927962957  2488.91018
AREQ 02NOV28 2002.9076 52606 1194 4  -71.5    769  0.232951  -1821157 -0.853812  2491 -2.092648  0.0610 0.001027 0.000953 0.004530 -0.019512 -0.047307  0.178640 -16.4655169646  -71.4927963011  2488.90735
AREQ 02NOV29 2002.9103 52607 1194 5  -71.5    769  0.235390  -1821157 -0.851153  2491 -2.091696  0.0610 0.000999 0.000897 0.004209  0.047138 -0.005759  0.103262 -16.4655169405  -71.4927962783  2488.90830
AREQ 02NOV30 2002.9131 52608 1194 6  -71.5    769  0.233857  -1821157 -0.849425  2491 -2.086830  0.0610 0.000996 0.000902 0.004267  0.050478 -0.034199  0.135587 -16.4655169249  -71.4927962926  2488.91317
AREQ 02DEC01 2002.9158 52609 1195 0  -71.5    769  0.232684  -1821157 -0.853413  2491 -2.096852  0.0610 0.000995 0.000918 0.004352  0.017994 -0.027567  0.138929 -16.4655169610  -71.4927963036  2488.90315
AREQ 02DEC02 2002.9185 52610 1195 1  -71.5    769  0.235019  -1821157 -0.851035  2491 -2.093483  0.0610 0.001004 0.000930 0.004408  0.061513 -0.019085  0.122441 -16.4655169395  -71.4927962817  2488.90652
AREQ 02DEC03 2002.9213 52611 1195 2  -71.5    769  0.232589  -1821157 -0.848894  2491 -2.093723  0.0610 0.001015 0.000926 0.004416  0.030512 -0.019007  0.104585 -16.4655169201  -71.4927963045  2488.90628
AREQ 02DEC04 2002.9240 52612 1195 3  -71.5    769  0.233036  -1821157 -0.849391  2491 -2.099037  0.0610 0.001065 0.000985 0.004778  0.061453 -0.049862  0.058094 -16.4655169246  -71.4927963003  2488.90096
AREQ 02DEC05 2002.9268 52613 1195 4  -71.5    769  0.234066  -1821157 -0.847821  2491 -2.091768  0.0610 0.001004 0.000937 0.004454  0.065859 -0.055515  0.095909 -16.4655169104  -71.4927962907  2488.90823
AREQ 02DEC06 2002.9295 52614 1195 5  -71.5    769  0.234082  -1821157 -0.846833  2491 -2.091976  0.0610 0.001029 0.000951 0.004360  0.061936 -0.027334  0.072305 -16.4655169015  -71.4927962905  2488.90802
AREQ 02DEC07 2002.9322 52615 1195 6  -71.5    769  0.235837  -1821157 -0.852151  2491 -2.089361  0.0610 0.001028 0.000948 0.004478  0.019581 -0.056502  0.128471 -16.4655169495  -71.4927962741  2488.91064
AREQ 02DEC08 2002.9350 52616 1196 0  -71.5    769  0.235787  -1821157 -0.851072  2491 -2.092814  0.0610 0.000996 0.000925 0.004357  0.048219 -0.028002  0.080215 -16.4655169398  -71.4927962746  2488.90719
AREQ 02DEC09 2002.9377 52617 1196 1  -71.5    769  0.234206  -1821157 -0.850078  2491 -2.092119  0.0610 0.001041 0.000947 0.004400  0.046827 -0.056190  0.069714 -16.4655169308  -71.4927962894  2488.90788
AREQ 02DEC10 2002.9405 52618 1196 2  -71.5    769  0.235346  -1821157 -0.849413  2491 -2.098617  0.0610 0.001210 0.001057 0.004966  0.027835  0.018341  0.027739 -16.4655169248  -71.4927962787  2488.90138
AREQ 02DEC11 2002.9432 52619 1196 3  -71.5    769  0.234231  -1821157 -0.852381  2491 -2.096862  0.0610 0.001097 0.000968 0.004691  0.008368 -0.093294  0.084075 -16.4655169516  -71.4927962891  2488.90314
AREQ 02DEC12 2002.9459 52620 1196 4  -71.5    769  0.234531  -1821157 -0.856791  2491 -2.092489  0.0610 0.001047 0.000938 0.004477  0.026899 -0.065473  0.106703 -16.4655169915  -71.4927962863  2488.90751
AREQ 02DEC13 2002.9487 52621 1196 5  -71.5    769  0.234223  -1821157 -0.855810  2491 -2.098155  0.0610 0.001008 0.000916 0.004235  0.050019 -0.028924  0.036463 -16.4655169826  -71.4927962892  2488.90184
AREQ 02DEC14 2002.9514 52622 1196 6  -71.5    769  0.235909  -1821157 -0.854055  2491 -2.089183  0.0610 0.001042 0.000925 0.004570  0.045136 -0.042015  0.122030 -16.4655169668  -71.4927962734  2488.91082
AREQ 02DEC15 2002.9541 52623 1197 0  -71.5    769  0.233175  -1821157 -0.853817  2491 -2.088935  0.0610 0.001056 0.000954 0.004506  0.011446 -0.043931  0.110568 -16.4655169646  -71.4927962990  2488.91107
AREQ 02DEC16 2002.9569 52624 1197 1  -71.5    769  0.234704  -1821157 -0.855099  2491 -2.095430  0.0610 0.001153 0.001024 0.005055  0.002381 -0.034942  0.105627 -16.4655169762  -71.4927962847  2488.90457
AREQ 02DEC17 2002.9596 52625 1197 2  -71.5    769  0.233788  -1821157 -0.855721  2491 -2.091287  0.0610 0.001107 0.000971 0.004758 -0.004699 -0.062727  0.100506 -16.4655169818  -71.4927962933  2488.90871
AREQ 02DEC18 2002.9624 52626 1197 3  -71.5    769  0.233510  -1821157 -0.854654  2491 -2.096346  0.0610 0.001166 0.000982 0.004891  0.007179  0.006076  0.069004 -16.4655169722  -71.4927962959  2488.90365
AREQ 02DEC19 2002.9651 52627 1197 4  -71.5    769  0.234019  -1821157 -0.853716  2491 -2.093099  0.0610 0.001120 0.000943 0.004705  0.018388 -0.033335  0.102009 -16.4655169637  -71.4927962911  2488.90690
AREQ 02DEC20 2002.9678 52628 1197 5  -71.5    769  0.234329  -1821157 -0.854437  2491 -2.087066  0.0610 0.001103 0.000992 0.005017  0.027042 -0.003021  0.130497 -16.4655169702  -71.4927962882  2488.91293
AREQ 02DEC21 2002.9706 52629 1197 6  -71.5    769  0.234766  -1821157 -0.852748  2491 -2.091281  0.0610 0.001016 0.000925 0.004326  0.069774 -0.023637  0.079392 -16.4655169550  -71.4927962841  2488.90872
AREQ 02DEC22 2002.9733 52630 1198 0  -71.5    769  0.233643  -1821157 -0.854412  2491 -2.100252  0.0610 0.001064 0.000942 0.004519  0.046190 -0.030138  0.043205 -16.4655169700  -71.4927962946  2488.89975
AREQ 02DEC23 2002.9760 52631 1198 1  -71.5    769  0.234714  -1821157 -0.854865  2491 -2.098347  0.0610 0.001147 0.000988 0.004791  0.033366  0.003533  0.043407 -16.4655169741  -71.4927962846  2488.90165
AREQ 02DEC24 2002.9788 52632 1198 2  -71.5    769  0.233495  -1821157 -0.850981  2491 -2.096630  0.0610 0.001077 0.000952 0.004494  0.028302 -0.097896  0.064038 -16.4655169390  -71.4927962960  2488.90337
AREQ 02DEC25 2002.9815 52633 1198 3  -71.5    769  0.235004  -1821157 -0.854921  2491 -2.100239  0.0610 0.001015 0.000996 0.004615  0.041351 -0.040864  0.060340 -16.4655169746  -71.4927962819  2488.89976
AREQ 02DEC26 2002.9843 52634 1198 4  -71.5    769  0.234631  -1821157 -0.854710  2491 -2.091218  0.0610 0.000988 0.000917 0.004319  0.090115 -0.001249  0.069194 -16.4655169727  -71.4927962854  2488.90878
AREQ 02DEC27 2002.9870 52635 1198 5  -71.5    769  0.233520  -1821157 -0.852838  2491 -2.085358  0.0610 0.001036 0.000954 0.004510  0.078302  0.006041  0.050491 -16.4655169558  -71.4927962958  2488.91464
AREQ 02DEC28 2002.9897 52636 1198 6  -71.5    769  0.235454  -1821157 -0.854617  2491 -2.098023  0.0610 0.000996 0.000932 0.004300  0.073604  0.021711  0.045413 -16.4655169718  -71.4927962777  2488.90198
AREQ 02DEC29 2002.9925 52637 1199 0  -71.5    769  0.235550  -1821157 -0.854997  2491 -2.095987  0.0610 0.001027 0.000952 0.004649  0.053106 -0.022773  0.093634 -16.4655169753  -71.4927962768  2488.90401
AREQ 02DEC30 2002.9952 52638 1199 1  -71.5    769  0.233207  -1821157 -0.854948  2491 -2.097935  0.0610 0.001035 0.000941 0.004534  0.057960 -0.039479  0.091522 -16.4655169748  -71.4927962987  2488.90206
AREQ 02DEC31 2002.9979 52639 1199 2  -71.5    769  0.234838  -1821157 -0.855537  2491 -2.099105  0.0610 0.001052 0.000956 0.004643  0.085588 -0.032317  0.114718 -16.4655169802  -71.4927962834  2488.90089
AREQ 03JAN01 2003.0007 52640 1199 3  -71.5    769  0.233789  -1821157 -0.856981  2491 -2.095033  0.0610 0.001067 0.000983 0.004676  0.019828 -0.060375  0.094907 -16.4655169932  -71.4927962933  2488.90497
AREQ 03JAN02 2003.0034 52641 1199 4  -71.5    769  0.234113  -1821157 -0.857355  2491 -2.096676  0.0610 0.001066 0.000930 0.004407  0.034044 -0.061131  0.024844 -16.4655169966  -71.4927962902  2488.90332
AREQ 03JAN03 2003.0062 52642 1199 5  -71.5    769  0.232958  -1821157 -0.855487  2491 -2.088436  0.0610 0.001086 0.000993 0.004711  0.062592 -0.015360  0.083806 -16.4655169797  -71.4927963010  2488.91156
AREQ 03JAN04 2003.0089 52643 1199 6  -71.5    769  0.233725  -1821157 -0.853365  2491 -2.090583  0.0610 0.001046 0.000945 0.004351  0.080370  0.001037  0.019401 -16.4655169605  -71.4927962939  2488.90942
AREQ 03JAN05 2003.0116 52644 1200 0  -71.5    769  0.234696  -1821157 -0.854222  2491 -2.090444  0.0610 0.001067 0.001003 0.004823  0.037457 -0.112117  0.094466 -16.4655169683  -71.4927962848  2488.90956
AREQ 03JAN06 2003.0144 52645 1200 1  -71.5    769  0.235676  -1821157 -0.855123  2491 -2.099627  0.0610 0.001017 0.000943 0.004406  0.082390 -0.025330  0.051983 -16.4655169764  -71.4927962756  2488.90037
AREQ 03JAN07 2003.0171 52646 1200 2  -71.5    769  0.234145  -1821157 -0.856841  2491 -2.095277  0.0610 0.001045 0.000959 0.004469  0.040971 -0.018095  0.042853 -16.4655169919  -71.4927962899  2488.90472
AREQ 03JAN08 2003.0198 52647 1200 3  -71.5    769  0.237580  -1821157 -0.854577  2491 -2.088979  0.0610 0.001006 0.000912 0.004283  0.028047  0.024152  0.065434 -16.4655169715  -71.4927962578  2488.91102
AREQ 03JAN09 2003.0226 52648 1200 4  -71.5    769  0.234201  -1821157 -0.855637  2491 -2.090603  0.0610 0.001091 0.001026 0.004771  0.045319 -0.008018 -0.013410 -16.4655169811  -71.4927962894  2488.90940
AREQ 03JAN10 2003.0253 52649 1200 5  -71.5    769  0.233964  -1821157 -0.855772  2491 -2.098014  0.0610 0.001049 0.000971 0.004410  0.082654 -0.042877  0.001371 -16.4655169823  -71.4927962916  2488.90199
AREQ 03JAN11 2003.0281 52650 1200 6  -71.5    769  0.236338  -1821157 -0.856271  2491 -2.097116  0.0610 0.001026 0.000916 0.004383  0.037378  0.040241  0.088117 -16.4655169868  -71.4927962694  2488.90288
AREQ 03JAN12 2003.0308 52651 1201 0  -71.5    769  0.234969  -1821157 -0.855021  2491 -2.088677  0.0610 0.001061 0.000951 0.004625  0.051641  0.031225  0.108799 -16.4655169755  -71.4927962822  2488.91132
AREQ 03JAN13 2003.0335 52652 1201 1  -71.5    769  0.232029  -1821157 -0.851013  2491 -2.096850  0.0610 0.001034 0.000940 0.004453  0.032104 -0.048487  0.078971 -16.4655169393  -71.4927963097  2488.90315
AREQ 03JAN14 2003.0363 52653 1201 2  -71.5    769  0.231774  -1821157 -0.854527  2491 -2.086840  0.0610 0.001070 0.000935 0.004651  0.056832 -0.002609  0.146848 -16.4655169710  -71.4927963121  2488.91316
AREQ 03JAN15 2003.0390 52654 1201 3  -71.5    769  0.232187  -1821157 -0.848256  2491 -2.098581  0.0610 0.001069 0.001018 0.005153  0.041345  0.043946  0.234820 -16.4655169144  -71.4927963083  2488.90142
AREQ 03JAN16 2003.0418 52655 1201 4  -71.5    769  0.232407  -1821157 -0.850698  2491 -2.099898  0.0610 0.001079 0.000970 0.004754  0.024764 -0.018367  0.113797 -16.4655169364  -71.4927963062  2488.90010
AREQ 03JAN17 2003.0445 52656 1201 5  -71.5    769  0.233169  -1821157 -0.855742  2491 -2.093198  0.0610 0.001076 0.000987 0.004620  0.054730 -0.028707  0.081852 -16.4655169820  -71.4927962991  2488.90680
AREQ 03JAN18 2003.0472 52657 1201 6  -71.5    769  0.233957  -1821157 -0.854156  2491 -2.097573  0.0610 0.001108 0.000972 0.004918 -0.008039 -0.074765  0.132816 -16.4655169677  -71.4927962917  2488.90243
AREQ 03JAN19 2003.0500 52658 1202 0  -71.5    769  0.233346  -1821157 -0.853388  2491 -2.097612  0.0610 0.001296 0.001204 0.005653  0.131235  0.046416  0.022401 -16.4655169607  -71.4927962974  2488.90239
AREQ 03JAN20 2003.0527 52659 1202 1  -71.5    769  0.232642  -1821157 -0.849644  2491 -2.100846  0.0610 0.001083 0.000943 0.004417  0.088651  0.131266  0.049405 -16.4655169269  -71.4927963040  2488.89915
AREQ 03JAN21 2003.0554 52660 1202 2  -71.5    769  0.232813  -1821157 -0.857651  2491 -2.091821  0.0610 0.001062 0.000991 0.004825  0.056573  0.013859  0.116162 -16.4655169993  -71.4927963024  2488.90818
AREQ 03JAN22 2003.0582 52661 1202 3  -71.5    769  0.234898  -1821157 -0.854662  2491 -2.092220  0.0610 0.001075 0.000978 0.004670  0.085129  0.000129  0.118409 -16.4655169722  -71.4927962829  2488.90778
AREQ 03JAN23 2003.0609 52662 1202 4  -71.5    769  0.232680  -1821157 -0.856472  2491 -2.096651  0.0610 0.001071 0.001001 0.004743  0.039445  0.000468  0.097210 -16.4655169886  -71.4927963036  2488.90335
AREQ 03JAN24 2003.0637 52663 1202 5  -71.5    769  0.233424  -1821157 -0.851732  2491 -2.103882  0.0610 0.001062 0.000937 0.004340  0.065290  0.073322  0.072046 -16.4655169458  -71.4927962967  2488.89612
AREQ 03JAN25 2003.0664 52664 1202 6  -71.5    769  0.233141  -1821157 -0.856053  2491 -2.094952  0.0610 0.001002 0.000929 0.004316  0.030576  0.046966  0.058081 -16.4655169848  -71.4927962993  2488.90505
AREQ 03JAN26 2003.0691 52665 1203 0  -71.5    769  0.232879  -1821157 -0.855744  2491 -2.093322  0.0610 0.001135 0.001033 0.005087 -0.029531 -0.076468  0.092709 -16.4655169820  -71.4927963018  2488.90668
AREQ 03JAN27 2003.0719 52666 1203 1  -71.5    769  0.234582  -1821157 -0.850721  2491 -2.094281  0.0610 0.001037 0.000989 0.004547  0.035697  0.005326  0.065550 -16.4655169366  -71.4927962858  2488.90572
AREQ 03JAN28 2003.0746 52667 1203 2  -71.5    769  0.234448  -1821157 -0.850043  2491 -2.089758  0.0610 0.001090 0.001042 0.004727  0.067471  0.055689  0.075039 -16.4655169305  -71.4927962871  2488.91024
AREQ 03JAN29 2003.0773 52668 1203 3  -71.5    769  0.235417  -1821157 -0.857995  2491 -2.096448  0.0610 0.001051 0.000959 0.004535  0.041066  0.001330  0.141889 -16.4655170024  -71.4927962780  2488.90355
AREQ 03JAN30 2003.0801 52669 1203 4  -71.5    769  0.232664  -1821157 -0.855454  2491 -2.094062  0.0610 0.001132 0.001037 0.004919  0.039897 -0.022092  0.075972 -16.4655169794  -71.4927963038  2488.90594
AREQ 03JAN31 2003.0828 52670 1203 5  -71.5    769  0.235795  -1821157 -0.857718  2491 -2.083900  0.0610 0.001082 0.000978 0.004835  0.036254 -0.049509  0.165731 -16.4655169999  -71.4927962745  2488.91610
AREQ 03FEB01 2003.0856 52671 1203 6  -71.5    769  0.233353  -1821157 -0.854250  2491 -2.097211  0.0610 0.001033 0.000969 0.004448  0.030485 -0.005613  0.023435 -16.4655169685  -71.4927962973  2488.90279
AREQ 03FEB02 2003.0883 52672 1204 0  -71.5    769  0.231742  -1821157 -0.851411  2491 -2.098173  0.0610 0.001073 0.000962 0.004549  0.083378  0.032557  0.099052 -16.4655169429  -71.4927963124  2488.90183
AREQ 03FEB03 2003.0910 52673 1204 1  -71.5    769  0.232733  -1821157 -0.857101  2491 -2.093812  0.0610 0.001079 0.000944 0.004479  0.053075  0.066351  0.086265 -16.4655169943  -71.4927963031  2488.90619
AREQ 03FEB04 2003.0938 52674 1204 2  -71.5    769  0.232646  -1821157 -0.851871  2491 -2.096312  0.0610 0.001163 0.001061 0.005365  0.006332 -0.103150  0.198388 -16.4655169470  -71.4927963040  2488.90369
AREQ 03FEB05 2003.0965 52675 1204 3  -71.5    769  0.231877  -1821157 -0.853937  2491 -2.099325  0.0610 0.001098 0.000965 0.004780  0.073630 -0.011485  0.123391 -16.4655169657  -71.4927963112  2488.90067
AREQ 03FEB06 2003.0992 52676 1204 4  -71.5    769  0.231721  -1821157 -0.852241  2491 -2.102194  0.0610 0.001079 0.001035 0.004818  0.043595 -0.075003  0.032883 -16.4655169504  -71.4927963126  2488.89781
AREQ 03FEB07 2003.1020 52677 1204 5  -71.5    769  0.234753  -1821157 -0.854946  2491 -2.089888  0.0610 0.001118 0.001034 0.004968  0.013361 -0.092394  0.087285 -16.4655169748  -71.4927962842  2488.91011
AREQ 03FEB08 2003.1047 52678 1204 6  -71.5    769  0.234315  -1821157 -0.853729  2491 -2.098781  0.0610 0.001122 0.001029 0.004871  0.031855  0.003076  0.147221 -16.4655169638  -71.4927962883  2488.90122
AREQ 03FEB09 2003.1075 52679 1205 0  -71.5    769  0.234229  -1821157 -0.853868  2491 -2.087619  0.0610 0.001146 0.001033 0.004889  0.009799  0.007421  0.068358 -16.4655169651  -71.4927962891  2488.91238
AREQ 03FEB10 2003.1102 52680 1205 1  -71.5    769  0.230802  -1821157 -0.852479  2491 -2.088126  0.0610 0.001105 0.001094 0.005051  0.036781  0.060667 -0.003380 -16.4655169525  -71.4927963212  2488.91187
AREQ 03FEB11 2003.1129 52681 1205 2  -71.5    769  0.231433  -1821157 -0.856969  2491 -2.083372  0.0610 0.001138 0.001074 0.005291 -0.012219  0.019181  0.208070 -16.4655169931  -71.4927963153  2488.91663
AREQ 03FEB12 2003.1157 52682 1205 3  -71.5    769  0.235092  -1821157 -0.853565  2491 -2.101751  0.0610 0.001160 0.001064 0.004927  0.049294  0.002198  0.009640 -16.4655169623  -71.4927962811  2488.89825
AREQ 03FEB13 2003.1184 52683 1205 4  -71.5    769  0.234870  -1821157 -0.849431  2491 -2.089987  0.0610 0.001125 0.000974 0.004702  0.033874 -0.006558  0.065157 -16.4655169250  -71.4927962831  2488.91001
AREQ 03FEB14 2003.1211 52684 1205 5  -71.5    769  0.235244  -1821157 -0.851918  2491 -2.090468  0.0610 0.001129 0.001030 0.005019  0.017251 -0.032403  0.148131 -16.4655169475  -71.4927962796  2488.90953
AREQ 03FEB15 2003.1239 52685 1205 6  -71.5    769  0.235535  -1821157 -0.852496  2491 -2.090686  0.0610 0.001185 0.001121 0.005411  0.030276 -0.107294  0.145475 -16.4655169527  -71.4927962769  2488.90931
